Date,Open,High,Low,Close,Adj Close,Volume
2013-05-23,150.339996,151.919998,150.139999,151.520004,125.249680,1134700
2013-05-24,150.600006,151.399994,150.199997,151.320007,125.084366,684800
2013-05-28,153.139999,153.679993,151.880005,152.399994,125.977142,566800
2013-05-29,151.500000,151.839996,150.520004,151.240005,125.018272,881200
2013-05-30,151.419998,152.580002,151.360001,151.899994,125.563820,444800
2013-05-31,151.479996,152.279999,149.500000,149.679993,123.728729,814800
2013-06-03,150.059998,150.600006,148.960007,150.460007,124.373482,1002250
2013-06-04,150.580002,151.220001,149.039993,150.000000,123.993256,1190650
2013-06-05,149.380005,149.639999,147.580002,147.699997,122.091995,1122300
2013-06-06,147.660004,148.979996,146.759995,148.860001,123.050934,1172500
2013-06-07,150.080002,151.059998,149.419998,150.940002,124.770294,1464650
2013-06-10,151.460007,151.460007,150.539993,150.880005,124.720688,1841250
2013-06-11,149.520004,150.679993,148.979996,149.339996,123.447716,1502800
2013-06-12,150.419998,150.520004,148.000000,148.179993,122.488762,1058300
2013-06-13,148.020004,150.600006,147.720001,150.320007,124.257744,1280150
2013-06-14,150.179993,150.779999,149.160004,149.399994,123.497292,1172650
2013-06-17,150.479996,151.279999,149.779999,150.600006,124.489235,1048100
2013-06-18,150.699997,152.000000,150.699997,151.759995,125.448112,1033300
2013-06-19,151.679993,151.940002,149.660004,149.740005,123.778328,990950
2013-06-20,148.220001,148.440002,145.559998,145.940002,120.637199,1686200
2013-06-21,146.960007,147.100006,144.979996,146.399994,121.017403,1565400
2013-06-24,144.199997,145.119995,142.660004,143.820007,119.487053,1863750
2013-06-25,145.179993,145.759995,144.220001,145.259995,120.683411,1520750
2013-06-26,146.440002,147.000000,145.880005,146.619995,121.813339,1710800
2013-06-27,147.580002,148.240005,147.460007,147.600006,122.627487,756150
2013-06-28,147.160004,147.860001,146.460007,146.679993,121.863190,1026450
2013-07-01,147.740005,148.800003,147.539993,147.779999,122.777054,1394400
2013-07-02,147.559998,148.660004,147.000000,147.559998,122.594284,1208750
2013-07-03,147.059998,148.160004,146.759995,147.699997,122.710587,513250
2013-07-05,148.880005,149.399994,147.779999,149.339996,124.073158,626450
2013-07-08,150.119995,150.580002,149.839996,150.119995,124.721161,836550
2013-07-09,151.100006,151.460007,150.479996,151.259995,125.668243,792000
2013-07-10,151.179993,151.820007,150.820007,151.300003,125.701515,771550
2013-07-11,153.080002,153.539993,152.580002,153.440002,127.479462,1298350
2013-07-12,153.399994,153.779999,153.119995,153.479996,127.512665,971450
2013-07-15,153.839996,154.220001,153.619995,154.039993,127.977943,643900
2013-07-16,154.119995,154.199997,153.039993,153.460007,127.496048,698900
2013-07-17,154.039993,154.279999,153.660004,153.839996,127.811783,702400
2013-07-18,154.179993,155.059998,154.139999,154.720001,128.542847,432700
2013-07-19,154.399994,155.000000,154.179993,155.000000,128.775528,367600
2013-07-22,155.199997,155.500000,154.839996,155.279999,129.008179,420100
2013-07-23,155.580002,155.619995,154.860001,154.960007,128.742279,1034850
2013-07-24,155.580002,155.600006,154.080002,154.380005,128.260422,790000
2013-07-25,154.059998,154.860001,153.860001,154.660004,128.493027,314200
2013-07-26,154.080002,154.960007,153.460007,154.860001,128.659195,876850
2013-07-29,154.520004,154.860001,153.979996,154.399994,128.276993,927100
2013-07-30,154.960007,155.080002,154.100006,154.419998,128.293625,446950
2013-07-31,154.759995,155.580002,154.339996,154.460007,128.326889,623550
2013-08-01,155.679993,156.460007,155.639999,156.339996,129.888763,491850
2013-08-02,156.020004,156.600006,155.779999,156.580002,130.088211,558650
2013-08-05,156.339996,156.619995,156.080002,156.479996,130.005096,317900
2013-08-06,156.119995,156.199997,155.160004,155.539993,129.224136,413650
2013-08-07,155.000000,155.199997,154.440002,155.000000,128.775528,431150
2013-08-08,155.720001,155.860001,154.720001,155.539993,129.224136,499050
2013-08-09,155.360001,155.820007,154.600006,155.100006,128.858612,618400
2013-08-12,154.339996,155.100006,154.279999,154.899994,128.692398,330550
2013-08-13,155.160004,155.619995,154.279999,155.500000,129.190918,2052850
2013-08-14,155.320007,155.539993,154.539993,154.619995,128.459793,496300
2013-08-15,153.320007,153.320007,152.160004,152.360001,126.582191,750750
2013-08-16,152.119995,152.619995,151.580002,151.919998,126.216644,615000
2013-08-19,151.699997,152.220001,150.940002,150.960007,125.419037,825050
2013-08-20,151.199997,152.220001,151.020004,151.559998,125.917519,933300
2013-08-21,151.259995,152.059998,150.399994,150.779999,125.269470,498450
2013-08-22,151.039993,152.320007,151.039993,152.100006,126.366196,635800
2013-08-23,152.580002,152.800003,151.860001,152.600006,126.781563,424400
2013-08-26,152.800003,153.259995,151.960007,152.119995,126.382751,704050
2013-08-27,150.580002,151.119995,149.500000,149.619995,124.305717,803600
2013-08-28,149.539993,150.639999,149.339996,150.119995,124.721161,665900
2013-08-29,149.779999,151.139999,149.699997,150.360001,124.920555,923100
2013-08-30,150.639999,150.639999,149.460007,149.699997,124.372192,870300
2013-09-03,151.320007,151.639999,149.940002,150.580002,125.103325,1569400
2013-09-04,150.619995,152.059998,150.360001,151.839996,126.150162,700250
2013-09-05,151.899994,152.399994,151.800003,151.800003,126.116928,692800
2013-09-06,152.539993,152.940002,150.660004,152.059998,126.332924,1109250
2013-09-09,152.500000,153.619995,152.500000,153.559998,127.579163,1185400
2013-09-10,154.479996,154.720001,154.160004,154.720001,128.542847,1038650
2013-09-11,154.500000,155.199997,154.220001,155.199997,128.941650,807650
2013-09-12,155.160004,155.339996,154.559998,154.820007,128.625946,855500
2013-09-13,154.919998,155.259995,154.600006,155.139999,128.891785,540000
2013-09-16,156.820007,156.880005,155.779999,156.080002,129.672775,693950
2013-09-17,156.160004,156.720001,156.160004,156.720001,130.204453,2351450
2013-09-18,156.679993,158.960007,156.279999,158.600006,131.766418,990900
2013-09-19,158.960007,159.039993,158.119995,158.339996,131.550446,2964000
2013-09-20,158.660004,158.660004,157.059998,157.100006,130.520218,611450
2013-09-23,156.160004,156.300003,155.160004,155.740005,130.040909,1400700
2013-09-24,155.639999,156.220001,155.020004,155.399994,129.757019,1632400
2013-09-25,155.399994,155.660004,154.720001,154.899994,129.339508,789000
2013-09-26,155.119995,155.860001,154.860001,155.520004,129.857224,622250
2013-09-27,154.699997,154.940002,154.339996,154.860001,129.306137,1405950
2013-09-30,153.399994,154.380005,153.100006,154.000000,128.588058,1521800
2013-10-01,154.039993,155.259995,153.919998,155.179993,129.573318,1110450
2013-10-02,154.179993,155.000000,153.740005,154.979996,129.406311,1253600
2013-10-03,154.600006,154.720001,152.839996,153.600006,128.254074,1447700
2013-10-04,153.679993,154.860001,153.479996,154.720001,129.189270,538450
2013-10-07,153.360001,154.300003,153.220001,153.399994,128.087112,690850
2013-10-08,153.339996,153.520004,151.479996,151.619995,126.600754,2071600
2013-10-09,151.899994,152.240005,150.720001,151.619995,126.600754,1340100
2013-10-10,153.199997,155.039993,153.199997,155.039993,129.456390,1441200
2013-10-11,154.740005,156.020004,154.619995,155.960007,130.224609,1235900
2013-10-14,155.020004,156.699997,154.880005,156.639999,130.792419,1408450
2013-10-15,156.179993,156.759995,155.259995,155.479996,129.823792,1655750
2013-10-16,156.360001,157.699997,156.300003,157.600006,131.594025,3102850
2013-10-17,157.000000,158.759995,156.979996,158.679993,132.495773,2548900
2013-10-18,159.240005,159.860001,158.960007,159.740005,133.380890,1671950
2013-10-21,159.839996,160.059998,159.419998,159.820007,133.447693,1009100
2013-10-22,160.259995,161.139999,160.020004,160.679993,134.165756,1364950
2013-10-23,160.160004,160.199997,159.380005,159.940002,133.547867,948250
2013-10-24,160.220001,160.639999,159.860001,160.460007,133.982056,795600
2013-10-25,160.800003,161.199997,160.479996,161.199997,134.599945,1019700
2013-10-28,161.149994,161.669998,160.960007,161.399994,134.766937,1155000
2013-10-29,161.789993,162.389999,161.589996,162.389999,135.593613,844500
2013-10-30,162.529999,162.619995,160.929993,161.479996,134.833755,3362100
2013-10-31,161.399994,162.039993,160.800003,160.880005,134.332733,1437500
2013-11-01,161.279999,161.779999,160.529999,161.339996,134.716797,1341300
2013-11-04,161.910004,162.070007,161.380005,162.070007,135.326416,2940900
2013-11-05,161.339996,161.910004,160.839996,161.580002,134.917236,1147000
2013-11-06,162.210007,162.589996,161.729996,162.330002,135.543503,1510400
2013-11-07,162.649994,162.740005,160.100006,160.250000,133.806702,1242100
2013-11-08,160.220001,162.449997,160.179993,162.449997,135.643738,1629500
2013-11-11,162.279999,162.619995,162.089996,162.419998,135.618622,1109900
2013-11-12,162.089996,162.470001,161.580002,162.130005,135.376526,929600
2013-11-13,161.330002,163.440002,161.330002,163.380005,136.420242,1336300
2013-11-14,163.610001,164.380005,163.320007,164.289993,137.180054,1720600
2013-11-15,164.500000,165.000000,164.320007,165.000000,137.772903,710300
2013-11-18,165.279999,165.369995,164.009995,164.389999,137.263565,1319800
2013-11-19,164.279999,164.779999,163.740005,164.070007,136.996353,1156500
2013-11-20,164.339996,164.820007,163.080002,163.550003,136.562164,1468000
2013-11-21,164.000000,164.949997,163.880005,164.830002,137.630981,2121600
2013-11-22,164.910004,165.669998,164.720001,165.669998,138.332382,1405200
2013-11-25,165.929993,165.970001,165.259995,165.570007,138.248825,810000
2013-11-26,165.589996,166.009995,165.289993,165.490005,138.182068,773300
2013-11-27,165.699997,166.039993,165.509995,165.940002,138.557770,826300
2013-11-29,166.100006,166.509995,165.649994,165.699997,138.357407,614400
2013-12-02,165.949997,166.220001,165.149994,165.440002,138.140320,1409000
2013-12-03,164.889999,165.259995,164.160004,164.800003,137.605896,1076900
2013-12-04,164.100006,165.339996,163.389999,164.610001,137.447281,1374100
2013-12-05,164.399994,164.649994,163.800003,163.979996,136.921249,1168500
2013-12-06,165.550003,165.919998,165.059998,165.839996,138.474335,1208700
2013-12-09,166.250000,166.429993,165.990005,166.220001,138.791611,1586300
2013-12-10,165.820007,166.169998,165.509995,165.649994,138.315674,1747700
2013-12-11,165.669998,165.699997,163.539993,163.770004,136.745911,1079100
2013-12-12,163.639999,163.850006,162.869995,163.229996,136.294968,3453800
2013-12-13,163.529999,163.679993,162.880005,163.179993,136.253189,2151000
2013-12-16,163.960007,164.720001,163.899994,164.220001,137.121613,1838100
2013-12-17,164.330002,164.360001,163.309998,163.639999,136.637329,1479800
2013-12-18,163.919998,166.509995,162.009995,166.490005,139.017059,3112400
2013-12-19,166.029999,166.470001,165.570007,166.339996,138.891800,1242900
2013-12-20,166.440002,167.649994,166.440002,167.179993,139.593155,1303500
2013-12-23,168.070007,168.949997,167.750000,168.949997,141.071106,1480200
2013-12-24,167.229996,167.669998,167.220001,167.649994,140.747009,585700
2013-12-26,167.949997,168.529999,167.949997,168.429993,141.401871,968100
2013-12-27,168.720001,168.759995,168.270004,168.440002,141.410294,929700
2013-12-30,168.460007,168.559998,168.199997,168.369995,141.351486,1112800
2013-12-31,168.660004,169.229996,168.520004,169.149994,142.006363,774400
2014-01-02,168.529999,168.610001,167.199997,167.630005,140.730270,1731300
2014-01-03,167.880005,168.210007,167.330002,167.479996,140.604340,1710500
2014-01-06,168.110001,168.160004,166.820007,167.059998,140.251709,1339000
2014-01-07,167.729996,168.369995,167.630005,168.100006,141.124832,824700
2014-01-08,168.070007,168.399994,167.550003,168.169998,141.183594,3147500
2014-01-09,168.669998,168.679993,167.490005,168.270004,141.267578,1117200
2014-01-10,168.550003,168.750000,167.660004,168.660004,141.594955,990200
2014-01-13,168.289993,168.740005,166.149994,166.520004,139.798386,1338500
2014-01-14,167.029999,168.360001,166.710007,168.250000,141.250824,866000
2014-01-15,168.630005,169.429993,168.589996,169.199997,142.048355,943100
2014-01-16,168.820007,169.000000,168.419998,168.940002,141.830017,778500
2014-01-17,168.699997,168.990005,167.970001,168.210007,141.217194,904300
2014-01-21,169.220001,169.279999,167.710007,168.740005,141.662109,1366400
2014-01-22,169.059998,169.080002,168.490005,168.839996,141.746124,751200
2014-01-23,168.009995,168.009995,166.589996,167.479996,140.604340,1294000
2014-01-24,166.369995,166.419998,163.869995,163.880005,137.582016,1828900
2014-01-27,164.070007,164.449997,162.289993,163.080002,136.910416,2882100
2014-01-28,163.240005,164.250000,163.179993,164.089996,137.758331,1067400
2014-01-29,162.750000,163.570007,162.070007,162.380005,136.322723,1346400
2014-01-30,163.889999,164.720001,163.330002,164.199997,137.850662,2086700
2014-01-31,162.149994,164.250000,162.100006,163.179993,136.994308,1322100
2014-02-03,163.020004,163.410004,159.259995,159.610001,133.997208,2969400
2014-02-04,160.289993,161.080002,159.729996,160.690002,134.903915,1116700
2014-02-05,160.100006,160.820007,159.179993,160.419998,134.677231,1701400
2014-02-06,160.910004,162.589996,160.880005,162.570007,136.482254,1109600
2014-02-07,163.369995,164.779999,162.850006,164.669998,138.245239,1258200
2014-02-10,164.639999,164.960007,164.199997,164.929993,138.463577,937400
2014-02-11,165.119995,167.130005,164.970001,166.750000,139.991470,1497400
2014-02-12,166.990005,167.500000,166.479996,166.899994,140.117401,1855000
2014-02-13,165.699997,167.839996,165.699997,167.720001,140.805771,1336600
2014-02-14,167.559998,168.910004,167.369995,168.610001,141.552979,917200
2014-02-18,168.740005,169.039993,168.270004,168.860001,141.762894,1174300
2014-02-19,168.419998,169.479996,167.570007,167.699997,140.789032,1928100
2014-02-20,167.929993,169.070007,167.330002,168.649994,141.586548,1080000
2014-02-21,169.020004,169.410004,168.419998,168.570007,141.519440,706200
2014-02-24,168.869995,170.570007,168.779999,169.369995,142.191040,978600
2014-02-25,169.580002,170.029999,168.839996,169.309998,142.140640,1001000
2014-02-26,169.589996,170.039993,168.910004,169.309998,142.140640,709000
2014-02-27,169.149994,170.270004,168.970001,170.250000,142.929810,1034200
2014-02-28,170.220001,171.470001,169.570007,170.630005,143.248810,853900
2014-03-03,169.190002,169.889999,168.380005,169.460007,142.266586,2235900
2014-03-04,171.169998,172.229996,171.130005,171.880005,144.298279,1281500
2014-03-05,172.000000,172.309998,171.789993,171.910004,144.323456,983100
2014-03-06,172.539993,172.839996,172.190002,172.460007,144.785187,1037000
2014-03-07,173.080002,173.130005,171.789993,172.419998,144.751587,1205600
2014-03-10,172.240005,172.479996,171.470001,172.449997,144.776779,885300
2014-03-11,172.729996,172.919998,171.169998,171.500000,143.979294,945700
2014-03-12,170.750000,171.649994,170.360001,171.619995,144.080032,1065000
2014-03-13,172.139999,172.240005,169.210007,169.720001,142.484940,1659400
2014-03-14,169.350006,170.220001,169.000000,169.229996,142.073486,1323500
2014-03-17,170.059998,171.139999,169.990005,170.750000,143.349625,1695400
2014-03-18,171.070007,172.179993,170.929993,171.960007,144.365433,779700
2014-03-19,172.029999,172.229996,169.990005,171.020004,143.576263,1166300
2014-03-20,170.679993,172.160004,170.369995,171.990005,144.390640,818200
2014-03-21,172.809998,173.190002,171.240005,171.419998,143.912094,825200
2014-03-24,171.190002,171.389999,169.160004,169.919998,143.304031,2004900
2014-03-25,170.779999,171.250000,169.779999,170.750000,144.004028,1202100
2014-03-26,171.389999,171.639999,169.449997,169.490005,142.941376,1155600
2014-03-27,169.320007,169.779999,168.479996,169.149994,142.654633,980700
2014-03-28,169.630005,170.789993,169.500000,169.899994,143.287140,548900
2014-03-31,171.039993,171.589996,170.869995,171.350006,144.509995,822000
2014-04-01,171.869995,172.589996,171.759995,172.500000,145.479858,1247500
2014-04-02,172.720001,173.289993,172.399994,173.089996,145.977432,1972800
2014-04-03,173.330002,173.369995,172.320007,172.820007,145.749771,718300
2014-04-04,173.770004,173.820007,170.529999,170.740005,143.995590,2270800
2014-04-07,170.360001,170.649994,168.570007,168.899994,142.443771,1645000
2014-04-08,168.789993,169.880005,168.220001,169.600006,143.034134,2064000
2014-04-09,170.080002,171.460007,169.610001,171.429993,144.577499,768800
2014-04-10,171.419998,171.490005,167.619995,167.770004,141.490738,1286900
2014-04-11,166.919998,168.050003,166.110001,166.259995,140.217331,1762400
2014-04-14,167.580002,168.000000,166.259995,167.600006,141.347473,1456600
2014-04-15,167.979996,168.869995,166.330002,168.759995,142.325684,2160100
2014-04-16,169.919998,170.550003,169.190002,170.539993,143.826874,2410000
2014-04-17,170.350006,171.240005,170.029999,170.740005,143.995590,925500
2014-04-21,170.850006,171.419998,170.660004,171.369995,144.526932,804400
2014-04-22,171.570007,172.619995,171.490005,172.119995,145.159393,1053300
2014-04-23,172.089996,172.160004,171.649994,171.710007,144.813629,724500
2014-04-24,172.630005,172.630005,171.300003,172.089996,145.134064,543900
2014-04-25,171.550003,171.630005,170.320007,170.710007,143.970306,1357900
2014-04-28,171.389999,171.960007,169.490005,171.229996,144.408768,647800
2014-04-29,171.789993,172.289993,171.429993,172.050003,145.100372,1065900
2014-04-30,171.750000,172.710007,171.500000,172.589996,145.555786,605300
2014-05-01,172.500000,173.029999,172.029999,172.600006,145.564255,623900
2014-05-02,172.559998,173.259995,172.059998,172.320007,145.328110,754800
2014-05-05,171.490005,172.720001,171.020004,172.679993,145.631683,792600
2014-05-06,172.270004,172.380005,171.110001,171.179993,144.366623,567700
2014-05-07,171.729996,172.220001,170.440002,172.190002,145.218460,1160600
2014-05-08,171.960007,173.199997,171.429993,171.979996,145.041351,1390700
2014-05-09,171.979996,172.289993,171.199997,172.279999,145.294327,955400
2014-05-12,172.960007,173.979996,172.960007,173.910004,146.669006,780100
2014-05-13,174.089996,174.490005,173.889999,174.070007,146.803955,994800
2014-05-14,173.910004,173.970001,173.000000,173.229996,146.095535,1335700
2014-05-15,172.899994,172.929993,170.869995,171.669998,144.779938,3191100
2014-05-16,171.800003,172.360001,171.100006,172.339996,145.344925,699600
2014-05-19,171.979996,173.100006,171.809998,172.929993,145.842529,926900
2014-05-20,172.860001,172.880005,171.410004,171.789993,144.881104,669400
2014-05-21,172.360001,173.369995,172.309998,173.279999,146.137680,991300
2014-05-22,173.350006,174.059998,173.059998,173.750000,146.534088,859000
2014-05-23,173.910004,174.539993,173.820007,174.470001,147.141312,613900
2014-05-27,175.089996,175.550003,175.000000,175.500000,148.009995,890000
2014-05-28,175.520004,175.789993,175.089996,175.320007,147.858215,990900
2014-05-29,175.820007,176.320007,175.369995,176.320007,148.701538,541000
2014-05-30,176.160004,176.690002,175.979996,176.550003,148.895538,874700
2014-06-02,176.830002,176.850006,175.940002,176.789993,149.097931,1620200
2014-06-03,176.350006,176.789993,176.220001,176.679993,149.005112,1252900
2014-06-04,176.369995,177.149994,176.199997,177.000000,149.275070,984900
2014-06-05,177.240005,178.380005,176.630005,178.199997,150.287048,853600
2014-06-06,178.619995,179.089996,178.520004,179.050003,151.003876,586800
2014-06-09,179.039993,179.690002,178.869995,179.229996,151.155685,461800
2014-06-10,179.029999,179.300003,178.660004,179.270004,151.189423,959900
2014-06-11,178.639999,178.820007,178.250000,178.690002,150.700287,558100
2014-06-12,178.419998,178.520004,176.979996,177.360001,149.578629,891400
2014-06-13,177.729996,178.070007,177.169998,177.919998,150.050888,731200
2014-06-16,177.690002,178.410004,177.500000,178.070007,150.177414,756700
2014-06-17,177.830002,178.679993,177.630005,178.539993,150.573776,2934400
2014-06-18,178.589996,179.970001,178.169998,179.869995,151.695450,501900
2014-06-19,180.039993,180.210007,179.509995,180.089996,151.880997,746900
2014-06-20,180.509995,180.570007,180.250000,180.449997,152.184647,830300
2014-06-23,179.699997,179.729996,179.270004,179.559998,152.115982,737700
2014-06-24,179.289993,180.139999,178.309998,178.500000,151.217972,391700
2014-06-25,178.139999,179.490005,178.130005,179.259995,151.861847,586000
2014-06-26,179.360001,179.380005,177.979996,179.169998,151.785583,676800
2014-06-27,178.789993,179.559998,178.690002,179.479996,152.048233,1032300
2014-06-30,179.429993,179.820007,179.279999,179.429993,152.005859,1261200
2014-07-01,179.880005,181.190002,179.830002,180.690002,153.073318,1199000
2014-07-02,180.669998,181.029999,180.570007,180.820007,153.183395,511500
2014-07-03,181.309998,181.779999,181.199997,181.729996,153.954269,327900
2014-07-07,181.380005,181.500000,180.839996,181.139999,153.454483,1151800
2014-07-08,180.770004,180.820007,179.500000,179.970001,152.463348,749400
2014-07-09,180.360001,180.880005,180.000000,180.720001,153.098724,930300
2014-07-10,179.009995,180.470001,178.839996,180.029999,152.514175,614600
2014-07-11,179.940002,180.360001,179.509995,180.270004,152.717484,520400
2014-07-14,181.199997,181.410004,181.020004,181.160004,153.471466,493100
2014-07-15,181.250000,181.630005,180.059998,180.850006,153.208862,1207000
2014-07-16,181.649994,181.759995,181.009995,181.539993,153.793365,539400
2014-07-17,180.960007,181.619995,179.190002,179.410004,151.988892,1103900
2014-07-18,180.020004,181.440002,179.940002,181.300003,153.590073,571500
2014-07-21,180.710007,181.080002,180.130005,180.910004,153.259659,866000
2014-07-22,181.580002,182.039993,181.419998,181.720001,153.945862,1509500
2014-07-23,182.000000,182.320007,181.639999,182.149994,154.310150,750900
2014-07-24,182.360001,182.500000,181.970001,182.149994,154.310150,535800
2014-07-25,181.649994,181.770004,180.940002,181.279999,153.573105,635700
2014-07-28,181.350006,181.600006,180.279999,181.360001,153.640854,485700
2014-07-29,181.699997,181.889999,180.570007,180.589996,152.988571,639000
2014-07-30,181.220001,181.440002,179.860001,180.589996,152.988571,1128500
2014-07-31,179.350006,179.500000,176.960007,176.960007,149.913345,2430500
2014-08-01,176.520004,177.619995,175.649994,176.529999,149.549088,3398000
2014-08-04,176.809998,178.110001,176.070007,177.770004,150.599579,2212000
2014-08-05,177.039993,177.479996,175.399994,175.970001,149.074677,1251300
2014-08-06,175.199997,176.820007,175.179993,176.080002,149.167862,1185800
2014-08-07,176.899994,177.039993,174.699997,175.130005,148.363083,1527100
2014-08-08,175.490005,177.270004,175.100006,177.160004,150.082809,1209900
2014-08-11,177.869995,178.470001,177.610001,177.660004,150.506378,1191200
2014-08-12,177.470001,177.990005,176.899994,177.449997,150.328506,513900
2014-08-13,178.149994,178.830002,177.869995,178.699997,151.387405,781600
2014-08-14,178.919998,179.479996,178.770004,179.479996,152.048233,842000
2014-08-15,180.149994,180.300003,178.179993,179.429993,152.005859,1694300
2014-08-18,180.460007,181.029999,180.339996,180.919998,153.268127,1039100
2014-08-19,181.399994,182.029999,181.229996,181.880005,154.081360,583000
2014-08-20,181.660004,182.610001,181.649994,182.380005,154.504990,1507800
2014-08-21,182.580002,183.169998,182.419998,182.899994,154.945480,756600
2014-08-22,182.800003,183.089996,182.240005,182.610001,154.699829,656500
2014-08-25,183.539993,183.860001,183.270004,183.559998,155.504623,1097200
2014-08-26,183.720001,184.169998,183.649994,183.710007,155.631714,749500
2014-08-27,183.809998,183.899994,183.339996,183.679993,155.606277,602600
2014-08-28,183.020004,183.619995,182.850006,183.539993,155.487671,447700
2014-08-29,183.830002,184.059998,183.229996,183.990005,155.868912,617200
2014-09-02,184.300003,184.300003,183.270004,183.940002,155.826599,553800
2014-09-03,184.649994,184.679993,183.589996,183.860001,155.758759,627600
2014-09-04,184.119995,184.820007,183.100006,183.559998,155.504623,536700
2014-09-05,183.529999,184.470001,182.880005,184.440002,156.250122,502300
2014-09-08,184.240005,184.460007,183.399994,183.970001,155.851944,635900
2014-09-09,183.789993,183.880005,182.410004,182.779999,154.843857,515300
2014-09-10,182.889999,183.550003,182.270004,183.500000,155.453796,849800
2014-09-11,182.750000,183.699997,182.610001,183.669998,155.597809,525700
2014-09-12,183.490005,183.509995,182.080002,182.580002,154.674423,724000
2014-09-15,182.639999,182.740005,181.889999,182.460007,154.572754,1021700
2014-09-16,182.110001,184.119995,182.000000,183.820007,155.724884,565100
2014-09-17,184.110001,184.919998,183.199997,184.080002,155.945129,975000
2014-09-18,184.649994,185.059998,184.429993,185.039993,156.758453,740000
2014-09-19,185.639999,185.839996,184.580002,184.860001,156.605896,964000
2014-09-22,183.699997,183.740005,182.229996,182.559998,155.393860,836700
2014-09-23,181.949997,182.699997,181.509995,181.529999,154.517090,752200
2014-09-24,181.619995,183.070007,181.119995,182.990005,155.759857,968500
2014-09-25,182.500000,182.520004,179.990005,180.050003,153.257339,1603000
2014-09-26,180.360001,181.880005,180.130005,181.500000,154.491531,916900
2014-09-29,179.929993,181.449997,179.770004,181.139999,154.185104,1482800
2014-09-30,181.300003,181.809998,180.289993,180.589996,153.717010,767700
2014-10-01,180.339996,180.419998,177.809998,178.220001,151.699677,2380200
2014-10-02,178.050003,178.830002,176.399994,178.210007,151.691162,1263800
2014-10-03,179.479996,180.550003,178.880005,180.199997,153.385010,1217400
2014-10-06,180.940002,181.179993,179.360001,179.979996,153.197784,1307000
2014-10-07,179.050003,179.449997,177.199997,177.220001,150.848434,930600
2014-10-08,177.330002,180.539993,176.380005,180.320007,153.487167,1897500
2014-10-09,180.000000,180.220001,176.600006,176.679993,150.388855,1428600
2014-10-10,176.649994,177.550003,174.660004,174.699997,148.703400,2469900
2014-10-13,174.630005,175.250000,171.729996,171.830002,146.260529,2109200
2014-10-14,172.729996,174.020004,171.500000,172.110001,146.498932,2431300
2014-10-15,169.800003,171.300003,166.850006,170.830002,145.409317,5460300
2014-10-16,167.820007,171.949997,167.679993,170.720001,145.315750,4452600
2014-10-17,172.729996,173.979996,172.039993,172.830002,147.111710,2259400
2014-10-20,172.529999,174.600006,172.449997,174.529999,148.558792,1379400
2014-10-21,175.779999,178.039993,175.589996,177.919998,151.444290,2884200
2014-10-22,178.289993,178.720001,176.610001,176.710007,150.414368,2374200
2014-10-23,178.449997,179.850006,178.169998,178.740005,152.142334,1812400
2014-10-24,179.029999,180.169998,178.360001,180.080002,153.282898,1152600
2014-10-27,179.509995,180.130005,178.869995,179.850006,153.087112,1476000
2014-10-28,180.490005,181.940002,180.399994,181.919998,154.849060,1330000
2014-10-29,182.029999,182.580002,180.470001,181.710007,154.670334,1600700
2014-10-30,181.169998,183.330002,181.050003,182.860001,155.649155,1588900
2014-10-31,185.020004,185.050003,184.100006,184.929993,157.411133,1946100
2014-11-03,185.199997,185.619995,184.600006,185.039993,157.504807,2270000
2014-11-04,184.559998,184.850006,183.449997,184.380005,156.942978,1639400
2014-11-05,185.740005,185.779999,184.740005,185.589996,157.972946,1826500
2014-11-06,185.570007,186.380005,184.899994,186.339996,158.611313,1758600
2014-11-07,186.339996,186.679993,185.800003,186.500000,158.747528,1396400
2014-11-10,186.479996,187.100006,186.270004,187.059998,159.224243,1876400
2014-11-11,187.139999,187.339996,186.779999,187.240005,159.377426,1031600
2014-11-12,186.490005,187.279999,186.460007,187.089996,159.249756,2742900
2014-11-13,187.240005,187.839996,186.380005,187.259995,159.394470,1163600
2014-11-14,187.190002,187.529999,186.850006,187.330002,159.454056,1464500
2014-11-17,186.929993,187.589996,186.759995,187.429993,159.539124,584600
2014-11-18,187.479996,188.820007,187.479996,188.509995,160.458450,1252600
2014-11-19,188.250000,188.479996,187.369995,188.169998,160.169022,1880800
2014-11-20,187.289993,188.639999,187.289993,188.509995,160.458450,866800
2014-11-21,190.429993,190.479996,188.949997,189.570007,161.360672,1586200
2014-11-24,190.020004,190.210007,189.770004,190.059998,161.777771,1365900
2014-11-25,190.339996,190.559998,189.660004,190.000000,161.726700,1736700
2014-11-26,190.100006,190.520004,189.880005,190.440002,162.101242,824400
2014-11-28,190.300003,190.630005,189.759995,190.029999,161.752182,430200
2014-12-01,189.289993,189.389999,188.360001,188.729996,160.645691,2083600
2014-12-02,188.710007,190.130005,188.710007,189.919998,161.658615,1446800
2014-12-03,190.100006,190.880005,189.970001,190.649994,162.279953,2240100
2014-12-04,190.350006,190.990005,189.570007,190.460007,162.118286,1573000
2014-12-05,190.649994,191.190002,190.350006,190.800003,162.407700,2215900
2014-12-08,190.350006,190.830002,188.850006,189.500000,161.301117,1527800
2014-12-09,187.429993,189.470001,186.979996,189.350006,161.173447,1763100
2014-12-10,188.860001,188.860001,186.100006,186.380005,158.645386,1749800
2014-12-11,186.979996,189.070007,186.809998,187.250000,159.385910,1972600
